产品信息													属性信息															售后及其他信息							
id	catId	商品标题	商品图片1	商品图片2	商品图片3	商品图片4	商品图片5	商品图片6	最小计量单元	销售方式	每包	originalLocalName	品牌	材质	裙长	领型	性别	袖型	袖长(cm)	风格	尺码描述	内置胸罩	装饰	型号	图案类型	适用人群	裙型	库存扣减方式	发货期	物流重量	物流尺寸-长(cm)	物流尺寸-宽(cm)	物流尺寸-高(cm)	运费模板	服务模板
32952279027	31110	New Girls baby dresses christmas dress little red hat tutu fashion children clothing kids clothes cute lovely free shipping	http://ae01.alicdn.com/kf/HTB1.U26XE_rK1Rjy0Fcq6zEvVXax.jpg	http://ae01.alicdn.com/kf/HTB19rT7XyHrK1Rjy0Flq6AsaFXaA.jpg	http://ae01.alicdn.com/kf/HTB10yr6XE_rK1Rjy0Fcq6zEvVXaF.jpg	http://ae01.alicdn.com/kf/HTB1kjY6XsfrK1RkSnb4q6xHRFXam.jpg	http://ae01.alicdn.com/kf/HTB1OKT7XzzuK1Rjy0Fpq6yEpFXao.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	V领	女童	花瓣袖	无袖	甜美	尺码正常	否	蝴蝶结	KR44	格子	小孩儿	A字型	付款减库存	7	0.2	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32957095844	31110	Girls Dresses Princess Dress for girl  Dance Formal dress Birthday Party Wedding Wears Children Stage Fantasy Christmas Clothes	http://ae01.alicdn.com/kf/HTB1_X.CXLjsK1Rjy1Xaq6zispXaS.jpg	http://ae01.alicdn.com/kf/HTB1MbQsXUvrK1RjSspcq6zzSXXaL.jpg	http://ae01.alicdn.com/kf/HTB16XgtXLfsK1RjSszbq6AqBXXaU.jpg	http://ae01.alicdn.com/kf/HTB1qAZuXOzxK1RkSnaVq6xn9VXaZ.jpg	http://ae01.alicdn.com/kf/HTB1oWwzXPzuK1RjSsppq6xz0XXaz.jpg	http://ae01.alicdn.com/kf/HTB11pQzXULrK1Rjy0Fjq6zYXFXah.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及踝裙	一字领	女童	花瓣袖	无袖	甜美	尺码正常	否	蕾丝	KM73PD	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32932224513	31110	Dress for girl mermaid ariel princess dress costumes for girls kids clothing Girls clothes free shipping	http://ae01.alicdn.com/kf/HTB1R4YtXovrK1RjSszfq6xJNVXaQ.jpg	http://ae01.alicdn.com/kf/HTB1FRztXizxK1Rjy1zkq6yHrVXa3.jpg	http://ae01.alicdn.com/kf/HTB14PnsXiDxK1RjSsphq6zHrpXab.jpg	http://ae01.alicdn.com/kf/HTB1HAftXcnrK1RjSspkq6yuvXXah.jpg	http://ae01.alicdn.com/kf/HTB1kJYvXfjsK1Rjy1Xaq6zispXa1.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及踝裙	一字领	女童	花瓣袖	短的	新奇图案	尺码正常	否	蝴蝶结		纯色	小孩儿	鱼尾裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32967070369	31110	Girls dress Princess wedding Dresses Clothes Show costume Party Wears kids clothing chilren Tutu Formal DRESS Flower Girls	http://ae01.alicdn.com/kf/HTB1ek1cRiLaK1RjSZFxq6ymPFXay.jpg	http://ae01.alicdn.com/kf/HTB1D3egRhnaK1RjSZFBq6AW7VXai.jpg	http://ae01.alicdn.com/kf/HTB1oE4SRhTpK1RjSZFMq6zG_VXa9.jpg	http://ae01.alicdn.com/kf/HTB1IwlSRirpK1RjSZFhq6xSdXXaV.jpg	http://ae01.alicdn.com/kf/HTB1JOx0RXzqK1RjSZFvq6AB7VXa0.jpg	http://ae01.alicdn.com/kf/HTB1G3ygRhnaK1RjSZFBq6AW7VXao.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及踝裙	圆领	女童	常规	无袖	欧美	尺码正常	否	蝴蝶结	KM184D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32975674195	31110	Girls Dresses Princess Dress For Girl Dance Formal Wedding Birthday Party Wears Flower Girls Children Stage Fantasy Clothes Tutu	http://ae01.alicdn.com/kf/HTB1kNnEbffsK1RjSszbq6AqBXXas.jpg	http://ae01.alicdn.com/kf/HTB1za6GbcfrK1Rjy0Fmq6xhEXXaO.jpg	http://ae01.alicdn.com/kf/HTB14PDAbdfvK1RjSspoq6zfNpXav.jpg				套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	荷叶边	KM155D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32934017867	31110	Girls dress princess Lace Gauze flowers New Years dress kids clothes for birthday party christmas Costume wedding Chilren Formal	http://ae01.alicdn.com/kf/HTB1v0ROXTjxK1Rjy0Fnq6yBaFXaS.jpg	http://ae01.alicdn.com/kf/HTB1sZdPXK6sK1RjSsrbq6xbDXXaf.jpg	http://ae01.alicdn.com/kf/HTB1BWxQXIvrK1Rjy0Feq6ATmVXa3.jpg	http://ae01.alicdn.com/kf/HTB16xhUXULrK1Rjy0Fjq6zYXFXag.jpg	http://ae01.alicdn.com/kf/HTB1uO63XcfrK1RkSmLyq6xGApXaX.jpg	http://ae01.alicdn.com/kf/HTB13ebweMHqK1RjSZFPq6AwapXab.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	贴花（非刺绣，外部装饰）		花朵	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32999354998	31110	Girls Dresses Princess Dress for girl Dance Formal dress Wedding Birthday Party Fancy Girl Wears Children Stage Cloth Tutu	http://ae01.alicdn.com/kf/HTB1Hu0.PSzqK1RjSZFHq6z3CpXaV.jpg	http://ae01.alicdn.com/kf/HTB1mgV.PNTpK1RjSZFKq6y2wXXav.jpg	http://ae01.alicdn.com/kf/HTB1z6N2PSrqK1RjSZK9q6xyypXaW.jpg	http://ae01.alicdn.com/kf/HTB1vBKbPPTpK1RjSZKPq6y3UpXaV.jpg	http://ae01.alicdn.com/kf/HTB1No0_POrpK1RjSZFhq6xSdXXau.jpg	http://ae01.alicdn.com/kf/HTB1GgCmPNYaK1RjSZFnq6y80pXaI.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	无袖	欧美	尺码正常	否	Flowers	KM176D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32969567218	31110	Girls Dresses Princess Dress Dancing  dress Formal Wedding Birthday Party New Years Wear Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1OjA2asfrK1RkSnb4q6xHRFXaN.jpg	http://ae01.alicdn.com/kf/HTB1Evc7azDuK1Rjy1zjq6zraFXa1.jpg	http://ae01.alicdn.com/kf/HTB1GP.6asrrK1Rjy1zeq6xalFXa6.jpg	http://ae01.alicdn.com/kf/HTB10lA3atzvK1RkSnfoq6zMwVXat.jpg	http://ae01.alicdn.com/kf/HTB1hUkQayrxK1RkHFCcq6AQCVXaG.jpg	http://ae01.alicdn.com/kf/HTB1WylXaLjsK1Rjy1Xaq6zispXa0.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	绣花	KM112D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32968068596	31110	Girls dresses Unicorn Princess Dress Costumes Cosplay Show Cartoon dress Act Cloth kids Party clothing Tutu Fairy Tale Tangled	http://ae01.alicdn.com/kf/HTB1XSPkaIfrK1Rjy1Xdq6yemFXah.jpg	http://ae01.alicdn.com/kf/HTB1Int5aOnrK1Rjy1Xcq6yeDVXa2.jpg	http://ae01.alicdn.com/kf/HTB1s647aIvrK1Rjy0Feq6ATmVXaO.jpg	http://ae01.alicdn.com/kf/HTB1zwuXaN_rK1RkHFqDq6yJAFXa1.jpg	http://ae01.alicdn.com/kf/HTB1YwB_aOLxK1Rjy0Ffq6zYdVXa6.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及小腿肚裙	小圆领	女童	花瓣袖	无袖	新奇图案	尺码正常	否	贴花（非刺绣，外部装饰）	KM143D	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32959531425	31110	Girls Dresses Princess Anna Dress New Years Clothes Birthday Party Opera Costume Children Stage Fantasy Christmas Clothes Tut	http://ae01.alicdn.com/kf/HTB1le9VXZfrK1RjSszcq6xGGFXaE.jpg	http://ae01.alicdn.com/kf/HTB1a4KZX42rK1RkSnhJq6ykdpXaU.jpg	http://ae01.alicdn.com/kf/HTB1uuG1X.LrK1Rjy0Fjq6zYXFXaa.jpg	http://ae01.alicdn.com/kf/HTB10TqUXZvrK1Rjy0Feq6ATmVXaO.jpg	http://ae01.alicdn.com/kf/HTB1TkqTXZnrK1RkHFrdq6xCoFXa9.jpg	http://ae01.alicdn.com/kf/HTB1xZmQX5rxK1RkHFCcq6AQCVXaH.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	Full	新奇图案	尺码正常	否	PATTERN	KM88D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32936943687	31110	Baby Girls dress Christmas Princess Aurora Dresses Costume Girls New Years clothes Cosply clothes kids clothing Baby girls Tut	http://ae01.alicdn.com/kf/HTB1RSRJnzTpK1RjSZKPq6y3UpXaI.jpg	http://ae01.alicdn.com/kf/HTB1LOYYXcnrK1RjSspkq6yuvXXaY.jpg	http://ae01.alicdn.com/kf/HTB1GHP0XhrvK1RjSszeq6yObFXa1.jpg	http://ae01.alicdn.com/kf/HTB1Ce6YXiYrK1Rjy0Fdq6ACvVXak.jpg	http://ae01.alicdn.com/kf/HTB1QdTZXcvrK1Rjy0Feq6ATmVXax.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	一字领	女童	泡泡袖	短的	甜美	尺码正常	否	蝴蝶结		拼接	小孩儿	蓬蓬裙	付款减库存	7	0.25	20	20	10	400g for free shipping (Location: CN)	新手服务模板
32931469532	31110	Girls dress Christmas Dresses  elsa princess dress children New year clothes kids lace clothing Girls winter clothes Tutu	http://ae01.alicdn.com/kf/HTB1f.JeXTjxK1Rjy0Fnq6yBaFXaO.jpg	http://ae01.alicdn.com/kf/HTB1YNjKXcfrK1RkSnb4q6xHRFXaf.jpg	http://ae01.alicdn.com/kf/HTB1aADKXcvrK1Rjy0Feq6ATmVXaB.jpg	http://ae01.alicdn.com/kf/HTB1.HHLXorrK1RkSne1q6ArVVXad.jpg	http://ae01.alicdn.com/kf/HTB1ZjLLXcfrK1Rjy1Xdq6yemFXab.jpg	http://ae01.alicdn.com/kf/HTB1dDDJXinrK1Rjy1Xcq6yeDVXaz.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	V领	女童	常规	Full	甜美	尺码正常	否	蕾丝	elsa1	DOT	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32997653292	31110	Girls Dresses Princess Dress for girl Dance Formal  Wedding Birthday Party Fancy Girl Wears Children Stage Cloth Tutu dress	http://ae01.alicdn.com/kf/HTB1an6nP7voK1RjSZFDq6xY3pXa7.jpg	http://ae01.alicdn.com/kf/HTB1KmDqP7voK1RjSZFNq6AxMVXaz.jpg	http://ae01.alicdn.com/kf/HTB16WTrP3HqK1RjSZFEq6AGMXXaa.jpg	http://ae01.alicdn.com/kf/HTB1IWrmPYvpK1RjSZPiq6zmwXXaa.jpg	http://ae01.alicdn.com/kf/HTB1BWzmPYvpK1RjSZPiq6zmwXXau.jpg	http://ae01.alicdn.com/kf/HTB1Am_gP3DqK1RjSZSyq6yxEVXaw.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	无袖	欧美	尺码正常	否	Flowers	KM176D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32987661756	31110	Girls Dresses Princess Sofia Dress S Clothes Birthday Party Cosplay Costume Fancy Children Stage Fantasy Christmas Clothes	http://ae01.alicdn.com/kf/HTB1NrEOMhjaK1RjSZFAq6zdLFXaX.jpg	http://ae01.alicdn.com/kf/HTB16kgHMgHqK1RjSZFEq6AGMXXae.jpg	http://ae01.alicdn.com/kf/HTB1HygNMkvoK1RjSZFwq6AiCFXav.jpg				套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	短的	新奇图案	尺码正常	否	PATTERN	KM160D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32962390073	31110	Girls Dresses Princess Dress for girl Dance Formal dress Wedding Birthday Party New Years Wear Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1enbeanHuK1RkSndVq6xVwpXaG.jpg	http://ae01.alicdn.com/kf/HTB1KjPbaffsK1RjSszbq6AqBXXam.jpg	http://ae01.alicdn.com/kf/HTB15ZYfaiLrK1Rjy1zdq6ynnpXaJ.jpg	http://ae01.alicdn.com/kf/HTB1VdzjajDuK1Rjy1zjq6zraFXa6.jpg	http://ae01.alicdn.com/kf/HTB1iUDXae6sK1RjSsrbq6xbDXXaE.jpg	http://ae01.alicdn.com/kf/HTB1xYfeaoLrK1Rjy1zbq6AenFXa1.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		色丁	及膝裙	小圆领	女童	常规	无袖	欧美	尺码正常	否	蝴蝶结	KM104D	印花	小孩儿	蓬蓬裙	付款减库存	7	0.35	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32953398269	31110	Girls dress Elsa princess dress Christmas Dresses for girls New Years costume Party kids clothing chilren cosply clothes Tutu	http://ae01.alicdn.com/kf/HTB12x1bXOzxK1RjSspjq6AS.pXab.jpg	http://ae01.alicdn.com/kf/HTB1ITKXXLvsK1Rjy0Fiq6zwtXXak.jpg	http://ae01.alicdn.com/kf/HTB1xBt_XJfvK1RjSspoq6zfNpXaS.jpg	http://ae01.alicdn.com/kf/HTB1gvJ_XUjrK1RkHFNRq6ySvpXax.jpg	http://ae01.alicdn.com/kf/HTB1UTKXXLvsK1Rjy0Fiq6zwtXXav.jpg	http://ae01.alicdn.com/kf/HTB1kwSbXOjrK1RjSsplq6xHmVXaK.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及踝裙	圆领	女童	泡泡袖	短的	新奇图案	尺码正常	否	Flowers	KM64D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32941052427	31110	Girls dress Snow White princess dresses christmas costumes for girls kids clothing winter long sleeves clothes free shipping	http://ae01.alicdn.com/kf/HTB1MIXff7PoK1RjSZKbq6x1IXXaQ.jpg	http://ae01.alicdn.com/kf/HTB1sosCXjDuK1RjSszdq6xGLpXaX.jpg	http://ae01.alicdn.com/kf/HTB1rpUDXinrK1RjSsziq6xptpXa5.jpg	http://ae01.alicdn.com/kf/HTB1BKVXf4TpK1RjSZFKq6y2wXXa2.jpg	http://ae01.alicdn.com/kf/HTB1Ig.CXnHuK1RkSndVq6xVwpXa3.jpg	http://ae01.alicdn.com/kf/HTB10k7.fPDpK1RjSZFrq6y78VXa6.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	泡泡袖	Full	欧美	尺码正常	否	蝴蝶结	Snow white XML691	卡通图案	小孩儿	A字型	付款减库存	7	0.25	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32971916193	31110	Girls dresses Princess Moana Dress Costumes Cosplay Show Cartoon dress Act Cloth kids Party clothing Tutu Fairy Tale Tangled	http://ae01.alicdn.com/kf/HTB1I3bXa.LrK1Rjy0Fjq6zYXFXaY.jpg	http://ae01.alicdn.com/kf/HTB1Opq4aZTxK1Rjy0Fgq6yovpXaR.jpg	http://ae01.alicdn.com/kf/HTB1v4WZa._rK1Rjy0Fcq6zEvVXa4.jpg	http://ae01.alicdn.com/kf/HTB1hhK1aZfrK1RkSmLyq6xGApXa3.jpg			套 (set/sets)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及膝裙	小圆领	女童	常规	无袖	新奇图案	尺码正常	否	PATTERN	KM152D	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32963858383	31110	Girls Dresses Princess Dress for girl Dancing Formal dress Wedding Birthday Party New Years  Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1qhECaizxK1RkSnaVq6xn9VXa2.jpg	http://ae01.alicdn.com/kf/HTB1mRcFadfvK1RjSspfq6zzXFXaq.jpg	http://ae01.alicdn.com/kf/HTB1hJgDaizxK1RjSspjq6AS.pXa9.jpg	http://ae01.alicdn.com/kf/HTB1lBcxaifrK1RjSspbq6A4pFXav.jpg	http://ae01.alicdn.com/kf/HTB1qxZHaoLrK1Rjy0Fjq6zYXFXaH.jpg	http://ae01.alicdn.com/kf/HTB1CJgHadfvK1RjSszhq6AcGFXaX.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	串珠	KM112D	纯色	小孩儿	蓬蓬裙	下单减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32966218434	31110	Girls dress princess dresses Lace New Year Clothes for girls Show costume Party Wears kids clothing chilren Tutu Formal DRESS	http://ae01.alicdn.com/kf/HTB109SZazzuK1Rjy0Fpq6yEpFXay.jpg	http://ae01.alicdn.com/kf/HTB1Z8m4atzvK1RkSnfoq6zMwVXaJ.jpg	http://ae01.alicdn.com/kf/HTB1Obe3ax_rK1RkHFqDq6yJAFXaC.jpg	http://ae01.alicdn.com/kf/HTB1f553aDjxK1Rjy0Fnq6yBaFXaM.jpg	http://ae01.alicdn.com/kf/HTB1KgqUatfvK1RjSspoq6zfNpXax.jpg	http://ae01.alicdn.com/kf/HTB1i1qVavLsK1Rjy0Fbq6xSEXXav.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及踝裙	圆领	女童	常规	Full	欧美	尺码正常	否	蝴蝶结	KM130D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32932656915	31110	Girls dresses snow white Cosplay princess christmas dress costumes for girls kids  clothing Summer clothes  Fancy Girl	http://ae01.alicdn.com/kf/HTB1IAfKXXzsK1Rjy1Xbq6xOaFXad.jpg	http://ae01.alicdn.com/kf/HTB1raZIVCzqK1RjSZPcq6zTepXaC.jpg	http://ae01.alicdn.com/kf/HTB1N.2KXcvrK1Rjy0Feq6ATmVXaL.jpg	http://ae01.alicdn.com/kf/HTB1SfTKXdfvK1RjSspoq6zfNpXam.jpg	http://ae01.alicdn.com/kf/HTB1eprLXdzvK1RkSnfoq6zMwVXav.jpg	http://ae01.alicdn.com/kf/HTB1CAXkP4TpK1RjSZFMq6zG_VXaW.jpg	件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及膝裙	方领	女童	常规	短的	洛丽塔	尺码正常	否	蝴蝶结	snow white 1	卡通图案	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32932532263	31110	Girl dresses Snow White princess dress christmas costumes for girls kids clothing Girls clothes free shipping	http://ae01.alicdn.com/kf/HTB199bCXffsK1RjSszgq6yXzpXaS.jpg	http://ae01.alicdn.com/kf/HTB1nd6EXcfrK1Rjy1Xdq6yemFXa5.jpg	http://ae01.alicdn.com/kf/HTB1yrnCXfLsK1Rjy0Fbq6xSEXXaS.jpg	http://ae01.alicdn.com/kf/HTB1GC_CXizxK1RkSnaVq6xn9VXa2.jpg			件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及膝裙	V领	女童	泡泡袖	短的	欧美	尺码正常	否	蝴蝶结		纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	20	20	5	400g for free shipping (Location: CN)	新手服务模板
32952646664	31110	Girls dress Sleeping Beauty Auraro Christmas princess dresses for girls New Years costumes kids clothing chilren cosply clothes	http://ae01.alicdn.com/kf/HTB1lo4QXULrK1Rjy0Fjq6zYXFXaT.jpg	http://ae01.alicdn.com/kf/HTB1H3lAXIrrK1RjSspaq6AREXXax.jpg	http://ae01.alicdn.com/kf/HTB1w7lwmrPpK1RjSZFFq6y5PpXa5.jpg				件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	及踝裙	一字领	女童	花瓣袖	无袖	新奇图案	尺码正常	否	蕾丝	KM58D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
33012910454	31110	Girls Dress  Formal Children clothes Show Costumes kids clothing Fancy girls Cosplay Tutu Princess  Party Dresses For Girl	http://ae01.alicdn.com/kf/HTB1TQjzUrPpK1RjSZFFq6y5PpXam.jpg	http://ae01.alicdn.com/kf/HTB1wcbJUwHqK1RjSZJnq6zNLpXaX.jpg	http://ae01.alicdn.com/kf/HTB1x5DxUCzqK1RjSZFLq6An2XXai.jpg	http://ae01.alicdn.com/kf/HTB1T7j1UyLaK1RjSZFxq6ymPFXaN.jpg	http://ae01.alicdn.com/kf/HTB197n1UyLaK1RjSZFxq6ymPFXau.jpg		件/个 (piece/pieces)	按最小计量单位出售	1	en_US		网纱	迷你裙	小圆领	女童	常规	Full	欧美	尺码正常	否	蕾丝	KM100D	动物（实物形象，非卡通）	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32996906050	31110	Girls Dresses Princess Dress Dancing  dress Formal Wedding Birthday Party New Years Wear Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB15HTNOwHqK1RjSZFgq6y7JXXaN.jpg	http://ae01.alicdn.com/kf/HTB1KCHMOrvpK1RjSZFqq6AXUVXav.jpg	http://ae01.alicdn.com/kf/HTB1mosbOxjaK1RjSZKzq6xVwXXa4.jpg	http://ae01.alicdn.com/kf/HTB1SsDEOCrqK1RjSZK9q6xyypXaP.jpg	http://ae01.alicdn.com/kf/HTB1DVbROwHqK1RjSZFEq6AGMXXaa.jpg	http://ae01.alicdn.com/kf/HTB1OojYOxjaK1RjSZFAq6zdLFXam.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	绣花	KM172D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32969236725	31110	Girls Dresses Girls Princess Belle Dress  Children Party Fairy Tales Cosplay Costume Children Stage Fantasy Show Clothes	http://ae01.alicdn.com/kf/HTB1cIPfaK6sK1RjSsrbq6xbDXXa6.jpg	http://ae01.alicdn.com/kf/HTB1KDYlaPzuK1Rjy0Fpq6yEpFXa6.jpg	http://ae01.alicdn.com/kf/HTB1bKrlaLvsK1RjSspdq6AZepXau.jpg	http://ae01.alicdn.com/kf/HTB1..jtaULrK1Rjy0Fjq6zYXFXaX.jpg			套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及踝裙	一字领	女童	花瓣袖	Full	新奇图案	尺码正常	否	褶边	KM148D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.2	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32966487903	31110	Girls Dresses Princess Dress for girl Dance Formal dress Wedding Birthday Party New Years Wear Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1i1VKaErrK1RkSne1q6ArVVXap.jpg	http://ae01.alicdn.com/kf/HTB1PhlCaEjrK1RkHFNRq6ySvpXaZ.jpg	http://ae01.alicdn.com/kf/HTB1JOlzatfvK1RjSspoq6zfNpXao.jpg	http://ae01.alicdn.com/kf/HTB1Q7NFayzxK1RjSspjq6AS.pXap.jpg			套 (set/sets)	按最小计量单位出售	1	en_US		网纱	及膝裙	小圆领	女童	花瓣袖	无袖	欧美	尺码正常	否	绣花	KM112D	纯色	小孩儿	蓬蓬裙	付款减库存	7	0.25	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32962065142	31110	Girls Dresses Princess Dress for girl Dancing Formal dress Wedding Birthday Party New Years  Children Stage Fantasy Cloth Tutu	http://ae01.alicdn.com/kf/HTB1qg7Bao_rK1Rjy0Fcq6zEvVXaP.jpg	http://ae01.alicdn.com/kf/HTB19cIFac_vK1Rjy0Foq6xIxVXaw.jpg	http://ae01.alicdn.com/kf/HTB1COoDaojrK1RkHFNRq6ySvpXaS.jpg	http://ae01.alicdn.com/kf/HTB1JU.IajzuK1RjSsppq6xz0XXax.jpg	http://ae01.alicdn.com/kf/HTB1zI4VxsfpK1RjSZFOq6y6nFXay.jpg	http://ae01.alicdn.com/kf/HTB1GyQAadfvK1RjSspoq6zfNpXap.jpg	套 (set/sets)	按最小计量单位出售	1	en_US		色丁	及膝裙	小圆领	女童	常规	无袖	甜美	尺码正常	否	串珠	KM114D	印花	小孩儿	蓬蓬裙	下单减库存	7	0.3	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32968225386	31110	Girls Dresses Princess Dress for girl Dance dress Formal Wedding Children Birthday Party Stage Wear Fantasy Cloth Tutu Show	http://ae01.alicdn.com/kf/HTB1uTmEaODxK1RjSsphq6zHrpXa9.jpg	http://ae01.alicdn.com/kf/HTB1m1eFaUvrK1RjSszfq6xJNVXaA.jpg	http://ae01.alicdn.com/kf/HTB1rueFaUvrK1RjSszfq6xJNVXaV.jpg	http://ae01.alicdn.com/kf/HTB1ej5HaJjvK1RjSspiq6AEqXXaM.jpg			套 (set/sets)	按最小计量单位出售	1	en_US		色丁	及膝裙	小圆领	女童	常规	无袖	欧美	尺码正常	否	蝴蝶结	KM145D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.35	34	27	2	400g for free shipping (Location: CN)	新手服务模板
32960326667	31110	Girls dresses Princess Anna Elsa Dress christmas dress New Year Cloth Act costumes kids clothingCosplay Tutu Fairy Tale Tangled	http://ae01.alicdn.com/kf/HTB1Xy8kadzvK1RkSnfoq6zMwVXaD.jpg	http://ae01.alicdn.com/kf/HTB1u1lmaorrK1RkSne1q6ArVVXa8.jpg	http://ae01.alicdn.com/kf/HTB1m4lhacTxK1Rjy0Fgq6yovpXa9.jpg	http://ae01.alicdn.com/kf/HTB1TfdgaizxK1Rjy1zkq6yHrVXaf.jpg			件/个 (piece/pieces)	按最小计量单位出售	1	en_US	NONE(AE存量)*******	网纱	及踝裙	不对称	女童	泡泡袖	短的	新奇图案	尺码正常	否	绣花	KM97D	花朵	小孩儿	蓬蓬裙	付款减库存	7	0.3	20	20	5	400g for free shipping (Location: CN)	新手服务模板
